******** File Generated by Toolkit.Premium coded by © Bigman - a.k.a Daniel Raban ********
~~~~~~~~ This file is best viewed in Microsoft Office Excel ~~~~~~~~
	LineIndex	Name	Level	Damage / M.S.T Lua Ref	Mana	Agility	Distance	TimeDelay	Req.Energy	Req.Level	Property	UseType	Brand	Req.Status[0]	Req.Status[1]	Req.Status[2]	Req.Status[3]	Req.Status[4]	Req.Status[5]	DW	BK	ELF	MG	DL	SUM	RF	GL	IconIndex	SkillType	v1	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28
	677	Shield Block	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	678	Weapon Block	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	679	Protection Shield	0	39	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	680	Steel Armor	0	35	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	681	Strong Mind	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	682	Absorb Life	0	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	683	Absorb Shield	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	684	Cloak of Transcendence Absorptio	8302	28496	21879	112	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	685	Cloak of Transcendence Defense P	30575	28757	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	686	Cloak of Transcendence Attack Po	21879	112	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	687	Spin Step PowUp	83	3	15	0	2	500	0	0	2	4	271	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	387	0	0	0	0	0	0	0	0	150	0	0	0	0	1	0	0	0	0	0	0	1024	2	-1	-1	-1	100
	688	Harsh Strike PowUp	74	4	15	0	3	500	0	0	1	4	276	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	388	0	0	0	0	150	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	-1	30	-1	110
	689	Weapon Mastery	0	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	690	Spin Step Mastery	83	4	20	0	2	500	0	0	2	4	687	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	390	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	1024	2	-1	-1	-1	100
	691	Harsh Strike Mastery	74	0	20	0	3	500	0	0	1	4	688	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	391	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	-1	30	-1	110
	692	Magic Pin PowUp	30	4	30	20	2	500	0	0	2	4	274	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	392	0	0	0	0	44	1	0	0	44	1	0	0	0	1	0	0	0	0	0	0	1024	2	-1	-1	-1	100
	693	Obsidian PowUp	74	18	50	50	0	0	61	0	0	4	273	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	3	0	0	0	0	1	-1	-1	-1	100
	694	Magic Pin Proficiency	30	7	35	20	2	500	0	0	2	4	692	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	394	0	0	0	0	44	1	0	0	44	1	0	0	0	0	0	0	0	0	0	0	1024	2	-1	-1	-1	100
	695	Magic Pin Mastery	30	0	40	22	3	500	0	0	2	4	694	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	395	0	0	0	0	44	1	0	0	44	1	0	0	0	0	0	0	0	0	0	0	1024	2	-1	-1	-1	100
	696	Breche PowUp	44	4	45	25	3	500	0	0	1	4	279	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1026	2	-1	-1	-1	110
	697	Breche Proficiency	44	7	45	25	3	500	0	0	1	4	696	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1026	2	-1	-1	-1	110
	698	Breche Mastery	44	0	50	30	4	500	0	0	1	4	697	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1026	2	-1	-1	-1	110
	699	Shining Peak PowUp	220	5	70	25	4	500	0	0	4	4	277	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1024	1	-1	-1	-1	110
	700	Burst	0	38	200	50	0	60000	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	2	0	0	0	0	-1	-1	-1	-1	100
	701	Burst PowUp	0	23	210	52	0	60000	0	0	0	4	700	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	2	0	0	0	0	-1	-1	-1	-1	100
	702	Lance PowUp	0	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	703	Circle Shield PowUp	220	10	100	50	0	0	0	0	0	4	272	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	403	1	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	2	0	0	0	2048	2	-1	-1	-1	100
	704	Shield PowUp	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	705	Lance Mastery	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	706	Circle Shield Mastery	220	23	100	50	0	0	0	0	0	4	703	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	406	1	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	2	0	0	0	2048	2	-1	-1	-1	100
	707	Shield Mastery	0	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	708	Wrath PowUp	66	23	110	50	0	60000	0	0	0	4	278	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	408	1	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	2	0	0	0	2	2	-1	-1	-1	100
	709	Wrath Proficiency	66	23	130	60	0	60000	0	0	0	4	708	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	409	1	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	2	0	0	0	2	2	-1	-1	-1	100
	710	Wrath Mastery	66	38	150	80	0	60000	0	0	0	4	709	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	410	1	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	2	0	0	0	2	2	-1	-1	-1	100
	711	Increases Retaliation DMG	0	23	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-1	-1	-1	-1	100
	712	Increases Rage DMG	0	23	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-1	-1	-1	-1	100
	713	Shield Block	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	714	Weapon Block	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	715	Protection Shield	0	39	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	716	Steel Armor	0	35	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	717	Strong Mind	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	718	Absorb Life	0	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	719	Absorb Shield	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100
	720	Immune I	0	0	300	200	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	1	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	2	1	2	1	0	-1	-1	-1	-1	100
	721	Immune II	0	0	300	200	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	1	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	2	1	2	1	0	-1	-1	-1	-1	100
	722	Berserker I	0	0	500	300	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	1	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	2	1	2	1	0	-1	-1	-1	-1	100
	723		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	724		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	725		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	726		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	728		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	729		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	730		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	731		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	732		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	733		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	734		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	735		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	736		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	737		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	738		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	739		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	740		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	741		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	742		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	743		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	744		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	745		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	746		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	747		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	748		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	749		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
